20220303 23:55:00,19.7,0
20220304 00:55:00,18.6,0
20220304 01:55:00,18.6,0
20220304 02:55:00,18.6,0
20220304 03:55:00,18.6,0
20220304 04:55:00,18.6,0
20220304 05:55:00,18.6,0
20220304 06:55:00,18.6,0
20220304 07:55:00,18.6,0
20220304 08:55:00,18.7,0
20220304 09:55:00,18.9,0
20220304 10:55:00,19.1,0
20220304 11:55:00,19.2,0
20220304 12:55:00,19.4,0
20220304 13:55:00,19.9,0
20220304 14:55:00,,
20220304 15:55:00,,
20220308 18:55:00,17.1,0
20220308 19:55:00,19.4,0
20220308 20:55:00,18.4,0
20220308 21:55:00,18.8,0
20220308 22:55:00,18.8,0
20220308 23:55:00,18.7,0
20220309 00:55:00,18.7,0
20220309 01:55:00,18.6,0
20220309 02:55:00,18.5,0
20220309 03:55:00,18.4,0
20220309 04:55:00,18.3,0
20220309 05:55:00,18.2,0
20220309 06:55:00,18.0,0
20220309 07:55:00,18.0,0
20220309 08:55:00,16.1,0
20220309 09:55:00,16.2,0
20220309 10:55:00,16.5,0
20220309 11:55:00,16.8,0
20220309 12:55:00,17.0,0
20220309 13:55:00,,
20220309 14:55:00,17.8,0
20220309 15:55:00,17.8,0
20220309 16:55:00,17.9,0
20220309 17:55:00,18.0,0
20220309 18:55:00,17.5,0
20220309 19:55:00,17.3,0
20220309 20:55:00,17.6,0
20220309 21:55:00,17.7,
20220309 22:55:00,17.8,0
20220309 23:55:00,17.8,0
20220310 00:55:00,17.9,0
20220310 01:55:00,17.9,0
20220310 02:55:00,17.9,0
20220310 03:55:00,17.9,0
20220310 04:55:00,18.0,0
20220310 05:55:00,18.0,0
20220310 06:55:00,18.0,0
20220310 07:55:00,18.0,0
20220310 08:55:00,,
20220310 09:55:00,,
20220310 10:55:00,18.0,0
20220310 11:55:00,22.4,0
20220310 12:55:00,23.9,0
20220310 13:55:00,23.6,0
20220310 14:55:00,24.8,0
20220310 15:55:00,24.9,0
20220310 16:55:00,38.0,2
20220310 17:55:00,38.85,1
20220310 18:55:00,38.63,1
20220310 19:55:00,38.52,0
20220310 20:55:00,38.3,0
20220310 21:55:00,38.8,
20220310 22:55:00,38.91,0
20220310 23:55:00,38.8,0
20220311 00:55:00,38.52,0
20220311 01:55:00,38.3,0
20220311 02:55:00,38.3,0
20220311 03:55:00,38.47,0
20220311 04:55:00,38.52,0
20220311 05:55:00,38.41,0
20220311 06:55:00,38.41,0
20220311 07:55:00,38.3,1
20220311 08:55:00,38,2
20220311 09:55:00,38.47,3
20220311 10:55:00,38.63,1
20220311 11:55:00,38.63,0
20220311 12:55:00,38.47,1
20220311 13:55:00,38.41,1
20220311 14:55:00,38.52,1
20220311 15:55:00,38.85,3
20220311 16:55:00,38.91,1
20220311 17:55:00,38.91,1
20220311 18:55:00,38.85,0
20220311 19:55:00,38.91,0
20220311 20:55:00,39.29,0
20220311 21:55:00,39.29,
20220311 22:55:00,38.91,0
20220311 23:55:00,39.29,0
20220312 00:55:00,39.29,0
20220312 01:55:00,38.74,0
20220312 02:55:00,38.74,0
20220312 03:55:00,38.74,0
20220312 04:55:00,38.8,0
20220312 05:55:00,38.47,0
20220312 06:55:00,38.47,0
20220312 07:55:00,38.69,1
20220312 08:55:00,38.52,3
20220312 09:55:00,38.63,3
20220312 10:55:00,38.74,1
20220312 11:55:00,38.69,1
20220312 12:55:00,38.8,0
20220312 13:55:00,38.8,1
20220312 14:55:00,38.8,1
20220312 15:55:00,39.5,3
20220312 16:55:00,39.36,2
20220312 17:55:00,39.43,1
20220312 18:55:00,38.85,0
20220312 19:55:00,38.8,0
20220312 20:55:00,38.74,0
20220312 21:55:00,38.91,
20220312 22:55:00,38.91,0
20220312 23:55:00,38.85,0
20220313 00:55:00,39.36,0
20220313 01:55:00,39.29,0
20220313 02:55:00,38.85,0
20220313 03:55:00,39.29,0
20220313 04:55:00,38.74,0
20220313 05:55:00,38.85,0
20220313 06:55:00,38.85,0
20220313 07:55:00,38.74,0
20220313 08:55:00,38.63,3
20220313 09:55:00,38.74,2
20220313 10:55:00,38.69,1
20220313 11:55:00,38.69,1
20220313 12:55:00,38.91,2
20220313 13:55:00,38.91,1
20220313 14:55:00,38.74,2
20220313 15:55:00,39.36,3
20220313 16:55:00,39.36,1
20220313 17:55:00,38.91,2
20220313 18:55:00,38.85,0
20220313 19:55:00,38.85,0
20220313 20:55:00,38.85,0
20220313 21:55:00,38.91,
20220313 22:55:00,39.29,0
20220313 23:55:00,39.43,0
20220314 00:55:00,39.5,0
20220314 01:55:00,39.43,0
20220314 02:55:00,38.74,0
20220314 03:55:00,39.29,0
20220314 04:55:00,39.36,0
20220314 05:55:00,38.8,0
20220314 06:55:00,38.74,0
20220314 07:55:00,38.8,0
20220314 08:55:00,38.74,3
20220314 09:55:00,38.8,3
20220314 10:55:00,38.91,1
20220314 11:55:00,38.58,1
20220314 12:55:00,38.69,0
20220314 13:55:00,38.74,1
20220314 14:55:00,38.8,1
20220314 15:55:00,39.43,3
20220314 16:55:00,38.85,2
20220314 17:55:00,38.85,0
20220314 18:55:00,39.36,1
20220314 19:55:00,38.91,0
20220314 20:55:00,38.91,0
20220314 21:55:00,38.91,
20220314 22:55:00,39.36,0
20220314 23:55:00,39.36,0
20220315 00:55:00,39.43,0
20220315 01:55:00,39.57,0
20220315 02:55:00,38.85,0
20220315 03:55:00,38.85,0
20220315 04:55:00,38.91,0
20220315 05:55:00,38.91,0
20220315 06:55:00,38.85,0
20220315 07:55:00,38.74,0
20220315 08:55:00,38.74,2
20220315 09:55:00,38.74,2
20220315 10:55:00,38.58,2
20220315 11:55:00,38.47,1
20220315 12:55:00,38.63,1
20220315 13:55:00,38.63,2
20220315 14:55:00,38.74,1
20220315 15:55:00,38.85,3
20220315 16:55:00,39.29,1
20220315 17:55:00,39.5,0
20220315 18:55:00,39.29,1
20220315 19:55:00,39.36,0
20220315 20:55:00,39.36,0
20220315 21:55:00,39.36,
20220315 22:55:00,38.85,0
20220315 23:55:00,39.43,0
20220316 01:55:00,39.5,0
20220316 02:55:00,38.74,0
20220316 03:55:00,39.29,0
20220316 04:55:00,39.29,0
20220316 05:55:00,38.91,0
20220316 06:55:00,38.85,0
20220316 07:55:00,38.74,0
20220316 08:55:00,38.8,1
20220316 09:55:00,38.8,3
20220316 10:55:00,38.69,2
20220316 11:55:00,38.63,1
20220316 12:55:00,38.74,1
20220316 13:55:00,38.74,1
20220316 14:55:00,38.74,1
20220316 15:55:00,39.36,3
20220316 16:55:00,39.36,1
20220316 17:55:00,38.91,0
20220316 18:55:00,38.85,0
20220316 19:55:00,38.91,0
20220316 20:55:00,39.5,0
20220316 21:55:00,39.43,
20220316 22:55:00,39.57,0
20220316 23:55:00,39.43,0
20220317 00:55:00,38.85,0
20220317 01:55:00,38.85,0
20220317 02:55:00,,
20220317 03:55:00,39.43,0
20220317 04:55:00,38.91,0
20220317 05:55:00,38.91,0
20220317 06:55:00,39.29,1
20220317 07:55:00,38.85,0
20220317 08:55:00,38.8,3
20220317 09:55:00,38.91,1
20220317 10:55:00,38.85,1
20220317 11:55:00,38.85,1
20220317 12:55:00,38.74,1
20220317 13:55:00,38.8,1
20220317 14:55:00,38.69,2
20220317 15:55:00,38.69,3
20220317 16:55:00,38.74,1
20220317 17:55:00,38.74,1
20220317 18:55:00,38.85,0
20220317 19:55:00,38.74,0
20220317 20:55:00,38.85,0
20220317 21:55:00,38.91,
20220317 22:55:00,39.36,0
20220317 23:55:00,38.85,0
20220318 00:55:00,39.57,1
20220318 01:55:00,39.5,0
20220318 02:55:00,38.58,0
20220318 03:55:00,38.85,0
20220318 04:55:00,38.91,0
20220318 05:55:00,38.63,0
20220318 06:55:00,38.74,0
20220318 07:55:00,38.35,1
20220318 08:55:00,38.41,3
20220318 09:55:00,38.58,2
20220318 10:55:00,38.47,2
20220318 11:55:00,38.63,1
20220318 12:55:00,38.58,1
20220318 13:55:00,38.19,2
20220318 14:55:00,38.41,2
20220318 15:55:00,38.58,3
20220318 16:55:00,38.63,2
20220318 17:55:00,38.8,2
